N,P,Fe,gNm1,gPm1,gFem1,dop,don,gDNm1,pop,pon,pofe,B,F,gBm1,gFm1,ro,prodB,prodN,fS,QnS,QnL,prodP,Jb,prodFe,mortB,QnQpS,QnQpL,QpS,QpL,muL,muS,JmuS
-0.0440688334711999,0.0977178950002033,0.000695989109718567,-104.337954475793,-8.92815072179141,0,0.0750950185992254,1.01290314743691,-1.33334618744323,0.00823803328549381,0.123142411711246,0,0.0163857382659282,0.00131462614210291,9.15215260542316,0.0249936520169872,11.7129150529554,5.81039356688436,68.0584658185502,0.465991551965239,0.106600787857699,0.105666530091937,5.93205031350546,4.81415365222261,0.00177961509405164,0.99623991466175,13.0601722984087,10.5372585684641,0.00816228036062643,0.0100278957193074,523.221337879299,456.578400879216,0.148717762344878
0.00168595146200839,0.101562226382438,0.000697687662886621,91.5095698664166,7.68866276446852,0,0.0751254708218876,1.0133101943119,0.814093749976146,0.00838786826850588,0.125092376616882,0,0.0123147309948037,0.0012961701341137,-8.14201454224916,-0.0369120159784255,11.7130679706967,0,0,0.465989353959459,0.106602696974838,0.105667667079575,0.119219634187352,-1.65670186187204,3.57658902562057e-05,1.65670186187204,13.0604054864506,10.5373518249856,0.00816228080249356,0.0100279148722188,523.396339558304,456.727078278142,0.148677398925643
-0.0718365171386606,0.0952850023721296,0.000696320776266761,-147.044937201338,-12.554448020616,0,0.0750574023598374,1.01243272710929,-1.75493440521269,0.008227535921318,0.12299747968556,0,0.0187586316879932,0.00131437109711701,12.8878013863791,0.0364019260066125,11.7129914809879,6.06290133335199,71.0151754171796,0.465987164017632,0.10660198105591,0.105667240709211,6.18351419993648,5.00162041314353,0.00185505425998094,1.06128092020846,13.0603222627191,10.5372915583117,0.00816227799831614,0.0100279317625848,523.57136509115,456.875788633143,0.148710355001073
-0.0106810090874853,0.100421241271351,0.00069842291761947,122.311016102351,10.2724777984421,0,0.0751307574537232,1.01338984963385,1.91424504911052,0.00850731726729932,0.126613121610325,0,0.0132450363937257,0.00128178061491598,-11.0271905885351,-0.065180964402056,11.7129749526568,0,0,0.465984970882287,0.10660198105591,0.105667240709211,0.117186482175773,-2.05906859794225,3.5155944652732e-05,2.05906859794225,13.0603216511127,10.5372715027264,0.0081622783805503,0.0100279508487439,523.74637397274,457.024475937722,0.148687304578832
-0.0358347956501458,0.0982836453382327,0.000698295855082791,-50.3075731253209,-4.27519186623573,0,0.0750470883386161,1.01231084625592,-2.15800675584403,0.00829460463110218,0.123841377268989,0,0.0156046065052932,0.00130424140285447,4.71914022313507,0.0449215758769796,11.712960389365,0,0,0.465982781976801,0.10660198105591,0.105667240709211,0.118381818115871,-1.18573383124124,3.55145454347612e-05,1.18573383124124,13.0603237992955,10.5372526988577,0.00816227703800582,0.0100279687437566,523.921392845083,457.173177072554,0.148701134832177
-0.00713216808448027,0.100667135904934,0.000699565026626714,57.405255131331,4.76698113340314,0,0.0750864020345011,1.01283144319461,1.04119387737689,0.00847277572739531,0.126153762800012,0,0.0129627506476498,0.00128327529812808,-5.28371171528682,-0.0419322094527659,11.7129442889295,0,0,0.465980592846243,0.10660198105591,0.105667240709211,0.118737022484847,-1.53264223837861,3.5621106745454e-05,1.53264223837861,13.0603237741718,10.5372329141905,0.00816227705370732,0.0100279875722315,524.096405722974,457.321869909234,0.14869283668017
-0.0130904780446424,0.100158835683985,0.00069993505636651,-11.9166199203243,-1.01660044189926,0,0.0750200680194104,1.01197505657755,-1.71277323411606,0.00831294150261106,0.124060674881044,0,0.0136301222117237,0.00129997145500299,1.33474312814774,0.0333923137498092,11.7129288689721,0,0,0.465978406160454,0.10660198105591,0.105667240709211,0.118712908083905,-1.14717743814022,3.56138724251715e-05,1.14717743814022,13.0603247014326,10.5372135613512,0.00816227647419951,0.0100280059898169,524.271422197536,457.470567724806,0.148697815571374
0.00205705938056548,0.101404448481245,0.000700855433196198,30.2950748504158,2.49122559452029,0,0.0750248727720608,1.01205017056968,0.150227984243303,0.00838609300367934,0.125017066878955,0,0.0122374826208719,0.00129120347071032,-2.78527918170351,-0.0175359685853435,11.7131193804256,0,0,0.465976220315743,0.106604306771946,0.105668627440657,0.119852834291467,-1.24027081550929,3.59558502874402e-05,1.24027081550929,13.060609586687,10.5373320520085,0.00816227650511885,0.0100280248282121,524.446436514095,457.619262553042,0.148694828236652
-0.0529710529876763,0.0966978070421969,0.000699973229043046,-110.056224736484,-9.41328287809584,0,0.0749716345535769,1.01136458176806,-1.37117760323581,0.0082691704273124,0.123482662907619,0,0.0170617696539828,0.00130377519979607,9.64857406622166,0.0251434581714991,11.713028263401,6.03683048630228,70.7101161654515,0.465974038449915,0.106603434628432,0.105668107416364,6.15685733161084,4.98587909824972,0.00184705719948325,1.05095138805256,13.0605061509532,10.5372619932329,0.0081622743710168,0.0100280421502497,524.62145973272,457.767969818483,0.148707265440288
-0.00481292045274938,0.10074275227845,0.000701747114751064,96.3162650698538,8.08989047250543,0,0.0750121932860757,1.01189983909149,1.07051464685615,0.00844870782179654,0.125807696344973,0,0.012754015568294,0.00128216673281218,-8.61550817137755,-0.0432169339677671,11.7130118313477,0,0,0.465971855682504,0.106603434628432,0.105668107416364,0.117403585852526,-1.76647733227785,3.52210757557578e-05,1.76647733227785,13.0605056173869,10.5372420022054,0.00816227470447359,0.0100280611752343,524.796474757377,457.916665629789,0.14869581130624
-0.0226417444751281,0.0992215822782293,0.000701818648889818,-35.6576480447573,-3.0423400004407,0,0.0749430229735746,1.0110080644787,-1.78354922557574,0.00828202653486835,0.123629207275003,0,0.0144435191173569,0.00130007778993667,3.37900709812588,0.0358221142489725,11.7129968679893,0,0,0.465969675755677,0.106603434628432,0.105668107416364,0.118669606823244,-1.11893612793791,3.56008820469732e-05,1.11893612793791,13.0605071482066,10.5372229468383,0.00816227374777484,0.0100280793098404,524.971494698415,458.065368313576,0.148702683786669
0.000630733242273092,0.101153705659931,0.000702954519391901,46.5449554348023,3.86424676340446,0,0.0749594521035537,1.01123367998129,0.451231005174016,0.00838956868326779,0.12503002907529,0,0.0123440788364055,0.00128689296302859,-4.19888056190287,-0.0263696538161589,11.7130442907096,0,0,0.46596749642256,0.106604151688687,0.105668532829995,0.119112935996995,-1.35717268939209,3.57338807990985e-05,1.35717268939209,13.0605948252124,10.5372455431449,0.0081622738562333,0.0100280981777765,525.146511689625,458.214066873874,0.148698560298412
-0.0596647338482055,0.0960010558060146,0.000701942790240639,-120.590934180957,-10.3052997078337,0,0.0749003114918882,1.0104714207412,-1.52451848017922,0.00825519547208291,0.123268417266645,0,0.0176299383283098,0.00130154887385955,10.5717189838087,0.0293118216619147,11.7130070866665,6.09745856705366,71.419802256666,0.465965319704887,0.106603882791092,0.105668373299884,6.2168882747228,5.03274415416689,0.00186506648241684,1.06471441288677,13.0605656495989,10.5372116191309,0.00816227150118615,0.0100281153230364,525.321532784464,458.362771190262,0.148704316388213
-0.0077827471567965,0.100357759758066,0.000703819736111033,103.763973382818,8.71340790410263,0,0.0749522908128856,1.01115341811835,1.36399475430946,0.00846923786103994,0.126035992486392,0,0.0129690464546153,0.00127610655371662,-9.32178374738915,-0.05088464028586,11.7129907025511,0,0,0.465963143457473,0.106603882791092,0.105668373299884,0.116632500687345,-1.86172022318994,3.49897502062034e-05,1.86172022318994,13.0605651406292,10.5371916663664,0.0081622718192695,0.0100281343118362,525.496550541971,458.511470822233,0.148699631971095
-0.0276437824024525,0.0986658500298498,0.000703844675991514,-39.722070491312,-3.38381945643228,0,0.0748786458833284,1.01020370941719,-1.89941740233008,0.00828799987251031,0.123668533345629,0,0.0148474269530922,0.00129527543521575,3.75676099695391,0.0383377629982594,11.712975923162,0,0,0.465960969218464,0.106603882791092,0.105668373299884,0.117808166838465,-1.14769328217474,3.53424500515394e-05,1.14769328217474,13.0605668908814,10.5371727379348,0.00816227072543997,0.0100281523258575,525.671570301878,458.660173264855,0.148702442621366
-0.00301415444305553,0.100710248296276,0.000705022605304633,49.259255918794,4.08879653285295,0,0.0749026752751877,1.01052695001706,0.646481199756928,0.00841866954304374,0.125365798490111,0,0.0125869952109309,0.00127947934329912,-4.52086348432265,-0.0315921838332602,11.7129598547896,0,0,0.465958796062999,0.106603882791092,0.105668373299884,0.118227847008679,-1.41675430384394,3.54683541026037e-05,1.41675430384394,13.0605668145243,10.5371529846549,0.00816227077315972,0.0100281711249488,525.846588860344,458.808874021086,0.148700756231204
-0.00691427401437713,0.100373662436363,0.000705461150588911,-7.80023914264321,-0.673171719826264,0,0.0748418728576146,1.00974281542467,-1.5682691847937,0.00827693451048411,0.123507049228965,0,0.0130660652295533,0.0012945063210868,0.958140037244747,0.0300539555753747,11.7129443217807,0,0,0.465956624543565,0.106603882791092,0.105668373299884,0.118395466638853,-1.09648628334303,3.55186399916559e-05,1.09648628334303,13.0605674890203,10.5371335711521,0.00816227035162989,0.0100281896007445,526.021608139675,458.957575789151,0.148701768065301
0.00647738800767225,0.101475138441338,0.00070635060620427,26.7833240440988,2.20295200994949,0,0.0748373265059648,1.00969694784348,-0.0917351623705133,0.00832113515144662,0.124087176599779,0,0.0118491965130031,0.00128902371687009,-2.43373743310045,-0.0109652084334315,11.7135695708837,0,0,0.46595445432652,0.106611067972697,0.105672714596749,0.119519413650078,-1.161783381721,3.58558240950234e-05,1.161783381721,13.0614476225466,10.5375466882862,0.00816227045068613,0.0100282084362404,526.196626986488,459.106276950116,0.148701160964843
-0.0462315692497479,0.0969643555100744,0.000705543087354234,-105.41791451484,-9.02156586252694,0,0.0747860465310372,1.00903780519465,-1.31828529766469,0.00821176682068618,0.122652151664568,0,0.0164704144876576,0.00130112590123137,9.24243594930901,0.0242043687225571,11.7133153034809,5.86458894330238,68.6952705920076,0.465952292170186,0.106608373529595,0.105671086610424,5.98446857903646,4.86387093090546,0.00179534057371094,1.00071801239692,13.061120651991,10.5373660721107,0.00816226848906287,0.0100282258286636,526.37166990814,459.255011361841,0.148734411725229
2.98656934668087e-05,0.100850518818166,0.000707281932228629,92.5228698864295,7.77232661618369,0,0.0748179556040983,1.00946302241557,0.850434441830488,0.00836517293728739,0.124642879434647,0,0.0123620500618609,0.00128225854574011,-8.21672885159323,-0.0377347109825137,11.7133017797783,0,0,0.46595012499467,0.10660840680741,0.105671105877459,0.117382531294217,-1.66954205125489,3.5214759388265e-05,1.66954205125489,13.0611240794902,10.5373480001522,0.00816226889497331,0.01002824485591,526.546689454127,459.403713490676,0.14870212883506
-0.0743670052955132,0.0944984340779147,0.00070591994000985,-148.79374197796,-12.7041694805032,0,0.074750093857874,1.00858890761039,-1.74822961034868,0.0082047404582085,0.12254563580881,0,0.0188715327966789,0.00130006005814828,13.0189654696359,0.0356030248163424,11.7132879805246,6.12244636157617,71.7140618636472,0.465947963136705,0.106608394328229,0.105671098652321,6.24120886167922,5.05558009917499,0.00187236265850377,1.06686626240118,13.0611271575471,10.5373296921561,0.00816226601596383,0.0100282615937301,526.721723131214,459.552435141573,0.148721650896912
-0.0126558638852266,0.0996818758920336,0.000708064190468515,123.422282820573,10.3668836282378,0,0.0748255980009012,1.00957222406957,1.96663291835078,0.00848987773066621,0.126222483903083,0,0.0133032412798514,0.00126705108323755,-11.136583033655,-0.0660179498214604,11.7132716301841,0,0,0.465945800349162,0.106608394328229,0.105671098652321,0.115260737746362,-2.07825234492089,3.45782213239085e-05,2.07825234492089,13.0611266113927,10.5373097739072,0.0081622663572711,0.0100282805497459,526.896748289995,459.701145022103,0.148709880529685
-0.0381568641270649,0.0975140571714215,0.000707955342689236,-51.0020004836766,-4.33563744122424,0,0.0747419379524696,1.00849419101345,-2.15606611224311,0.00827617227673806,0.123437662928423,0,0.0156897717692897,0.00128910871657544,4.77306097887663,0.0441152666757743,11.7132572645924,0,0,0.465943640389133,0.106608394328229,0.105671098652321,0.116446437261832,-1.19305552582272,3.49339311785495e-05,1.19305552582272,13.0611288579456,10.5372911222891,0.00816226495333708,0.0100282983003857,527.071778559759,459.849861964853,0.148716942750021
-0.00911267180864615,0.0999256535631778,0.000709260767995329,58.0883846368375,4.82319278351257,0,0.0747829970162795,1.00903614929025,1.08391655360865,0.00845840491720743,0.125795851120783,0,0.0130218394415774,0.00126771358268158,-5.33586465542473,-0.042790267787722,11.7132413439606,0,0,0.465941481000826,0.106608394328229,0.105671098652321,0.116741599127971,-1.54501754256172,3.50224797383912e-05,1.54501754256172,13.0611289024254,10.5372714776047,0.00816226492554041,0.010028316996189,527.246805762933,459.998574670271,0.148712705417819
-0.0151856775257545,0.0994074242207956,0.000709655150273033,-12.1460114342168,-1.03645868476434,0,0.0747168542207633,1.00818269205202,-1.70691447646789,0.00829820610348161,0.123696787936182,0,0.0136990184322032,0.00128399530629388,1.35435798125169,0.0325634472246027,11.7132261121484,0,0,0.465939323535066,0.106608394328229,0.105671098652321,0.11669732053931,-1.15447550750197,3.50091961617929e-05,1.15447550750197,13.0611299127735,10.5372522711033,0.00816226429414569,0.0100283352750419,527.421834806061,460.147289918088,0.14871524781714
8.19012772012781e-06,0.100657066499545,0.000710604405276456,30.3877353069494,2.49928455749901,0,0.0747229197944732,1.00827334364297,0.181303181913897,0.00837404493359832,0.124682715561951,0,0.0122933621619964,0.0012747876162596,-2.81131254041365,-0.018415380068555,11.713210920199,0,0,0.465937167179383,0.106608402871182,0.105671103255084,0.117786644343545,-1.24918609478915,3.53359933030636e-05,1.24918609478915,13.0611309863121,10.53723307903,0.00816226427733603,0.0100283539770396,527.596862745217,460.296003640465,0.148713722377548
-0.0556032293309548,0.0959002581982977,0.000709734564191116,-111.22283891735,-9.51361660249473,0,0.0746701498907238,1.00759392028994,-1.35884670606797,0.00825729793099318,0.123148396915308,0,0.0171710945918197,0.00128691853267771,9.75546485964665,0.0242618328362131,11.7131972147742,6.10044440722384,71.4557920487612,0.465935012428103,0.106608399667574,0.105671101529048,6.21836429220624,5.04292333462403,0.00186550928766187,1.05752107259981,13.061134120249,10.5372148653974,0.00816226207357422,0.0100283711472997,527.771891372024,460.444718317212,0.148714676747027
-0.00691500082664282,0.0999897641356216,0.000711549623435053,97.3764570086239,8.17901187464766,0,0.0747124436549964,1.00814996172656,1.11208287325053,0.00844102095229107,0.125519856646241,0,0.0128175818469782,0.00126489210269478,-8.70702548968298,-0.0440528599658654,11.713180960157,0,0,0.465932858969808,0.106608399667574,0.105671101529048,0.115239627234733,-1.78359160868437,3.457188817042e-05,1.78359160868437,13.0611336525656,10.5371950147972,0.00816226236584246,0.0100283900393469,527.946919576769,460.593432406659,0.148714089446274
-0.0249918213015479,0.0984474267609301,0.000711642121069115,-36.1536409498102,-3.08467474938287,0,0.0746434387728642,1.00726067192221,-1.77857960870581,0.00827369659171941,0.123331778398989,0,0.0145283465775744,0.00128234962453024,3.42152946119229,0.0349150436709231,11.7131661890659,0,0,0.465930706992541,0.106608399667574,0.105671101529048,0.116487398367001,-1.12667864538594,3.49462195101002e-05,1.12667864538594,13.0611352750559,10.5371761116311,0.00816226135190367,0.0100284080297762,528.121948034751,460.742146848485,0.148714441826725
-0.00180363338927582,0.100373186094782,0.000712803785308857,46.3763758245442,3.85151866770304,0,0.0746612804336887,1.00750320539153,0.485066938633885,0.0083844166205333,0.12476707734717,0,0.0124069264589053,0.00126872747616293,-4.24284023733809,-0.027244296734623,11.7131502139682,0,0,0.465928556381295,0.106608399667574,0.105671101529048,0.116874384447717,-1.3687016003892,3.5062315334315e-05,1.3687016003892,13.0611351900717,10.5371564373978,0.00816226140501264,0.0100284267541105,528.29697634079,460.890861078884,0.148714230398454
-0.00501755664867309,0.100093315924279,0.000713281342330984,-6.42784651879455,-0.559740341005384,0,0.0746027794017894,1.00674933569318,-1.50773939669542,0.00824981309635898,0.123000447523342,0,0.0128220516061692,0.00128290108712718,0.830250294527774,0.0283472219285184,11.7131347252955,0,0,0.46592640720284,0.106608399667574,0.105671101529048,0.117138929651783,-1.07215865492193,3.51416788955349e-05,1.07215865492193,13.0611357877368,10.5371370717897,0.00816226103151534,0.0100284451847887,528.472004737995,461.039575436139,0.148714357255417
0.0078283496228449,0.101150011062125,0.000714177501740887,25.691812543036,2.1133902756929,0,0.0745946592738028,1.00665676089399,-0.185149598388907,0.00828225954154474,0.123425243796341,0,0.0116704776714095,0.00127868000394319,-2.30314786951931,-0.00844216636799844,11.7138904057223,0,0,0.465924259414916,0.106617033207715,0.105676338451492,0.11822743979933,-1.12812355800165,3.54682319397989e-05,1.12812355800165,13.0621933365262,10.5376395544601,0.00816226115024487,0.0100284639558357,528.647033080501,461.18828971728,0.148714281141239
-0.0442003619484668,0.096696714630545,0.000713408752639505,-104.057423142623,-8.9065928631608,0,0.0745441229738334,1.00600771700915,-1.29808776967573,0.00817559816689398,0.12202512277415,0,0.0162215673629968,0.00129045803951693,9.10217938317454,0.0235560711474796,11.7135872995609,5.80275252104604,67.9728070830622,0.46592212083656,0.106613795630162,0.105674374605575,5.92141714907308,4.82518166341434,0.00177642514472192,0.977570857631693,13.0617997430688,10.5374254970887,0.00816225923894878,0.0100284813054926,528.822090184345,461.337043559731,0.148753842450917
0.00128546494408875,0.100518909119719,0.000715148694554272,90.9716537851111,7.64438897834728,0,0.0745728624387282,1.00639192320709,0.768412395879148,0.00831860316986308,0.12387957243377,0,0.0121877520818351,0.00127268492794233,-8.06763056232336,-0.0355462231491948,11.713700341066,0,0,0.465919976052332,0.106615253635216,0.105675241781774,0.116203504640905,-1.62895183276165,3.48610513922716e-05,1.62895183276165,13.0619776984765,10.5374920465986,0.0081622596590141,0.0100285002650023,528.997119258201,461.485758847038,0.148715287306881
-0.0722661277280309,0.0942382945959029,0.000713829635622097,-147.103185344239,-12.5612290476314,0,0.0745056315028196,1.00552639565839,-1.73105509740096,0.0081603888681447,0.121810777954881,0,0.0186242627381626,0.00129025845742836,12.8730213126549,0.0351470589720605,11.713639152841,6.06392132306244,71.0309572701539,0.465917838590957,0.106614706883321,0.105674916590699,6.18153916897532,5.02027685953807,0.00185446175069259,1.04364446352437,13.0619152345408,10.5374420745636,0.00816225683362196,0.0100285169629344,529.172169907177,461.634503940696,0.148745093658078
-0.0112642699200048,0.0993622756054976,0.000715976277569892,122.003715616052,10.2479620191894,0,0.0745777103446936,1.00646589610484,1.87900089291398,0.00843477705722996,0.125348403137729,0,0.0131355195092617,0.0012583519059868,-10.9774864578018,-0.0638131028831237,11.713622881544,0,0,0.465915698464628,0.106614706883321,0.105674916590699,0.114177701312309,-2.03354604388052,3.42533103936927e-05,2.03354604388052,13.0619146609507,10.5374222249615,0.00816225719205255,0.0100285358538991,529.34720582714,461.783228648066,0.148724707369464
-0.0364077742271361,0.0972243676888475,0.000715897921161028,-50.2870086142627,-4.2758158333003,0,0.0744947356714276,1.00539717240831,-2.13744739306321,0.00822381132270694,0.122598741891312,0,0.0154931210188685,0.00128018268631337,4.71520301921359,0.0436615606531454,11.7136085729082,0,0,0.465913562172196,0.106614706883321,0.105674916590699,0.115399234079722,-1.16955553466718,3.46197702239167e-05,1.16955553466718,13.0619168456711,10.5374036259635,0.00816225582684328,0.0100285535547223,529.522250584511,461.931965587208,0.148736939142632
-0.00805483263781231,0.0995789101125153,0.000717206768716449,56.7058831786476,4.70908484733566,0,0.0745333550380645,1.00590806869802,1.02179257941359,0.00839871802817281,0.124861968678204,0,0.0128673381727169,0.00125956324313187,-5.25156569230329,-0.0412388863630064,11.7135927403579,0,0,0.465911425813362,0.106614706883321,0.105674916590699,0.11570150875261,-1.51402742548446,3.4710452625783e-05,1.51402742548446,13.0619168744502,10.5373840548788,0.00816225580885951,0.010028572180756,529.697290039438,462.080695187287,0.148729600078731
-0.0139716954126428,0.0990728750084913,0.000717626295040054,-11.8337255496609,-1.01207020804808,0,0.0744677819365746,1.00506265600805,-1.6908253799329,0.00823994550107215,0.122781537342244,0,0.0135362968016415,0.00127574074465032,1.33791725784922,0.0323550030369047,11.7135775815575,0,0,0.465909291725399,0.106614706883321,0.105674916590699,0.115678451920291,-1.13313884845797,3.47035355760872e-05,1.13313884845797,13.0619178467283,10.5373649116536,0.00816225520129312,0.0100285903996577,529.872332675831,462.229429190804,0.148734003517072
0.00112142937176299,0.100313896047544,0.000718593791801729,30.1862495688115,2.48204207810455,0,0.0744723438311313,1.00513434488921,0.143377762321561,0.00831141281387801,0.123710745730542,0,0.0121542013592049,0.00126701818616995,-2.76419088487318,-0.0174451169607276,11.7136746792671,0,0,0.46590715850419,0.106615979655851,0.105675673165721,0.116766032521317,-1.22590033135228,3.50298097563951e-05,1.22590033135228,13.0620737786848,10.5374207695913,0.00816225520252623,0.0100286090378661,530.047373403344,462.378160552258,0.148731361454068
-0.0542619772290127,0.0955763095003651,0.000717751040779862,-110.766813201551,-9.47517309435692,0,0.0744196169658349,1.00445621666724,-1.35625644393909,0.00819515577651574,0.122183206275735,0,0.0169995213179467,0.00127914847347453,9.69063991748375,0.0242605746091504,11.7136189665911,6.059110063879,70.9744441341519,0.465905028176017,0.106615502366153,0.105675389450088,6.17604515968733,5.0200783665999,0.0018528135479062,1.0390316972791,13.0620187871495,10.5373744978511,0.00816225302562275,0.0100286261508157,530.222419426592,462.526899324405,0.148738772146873
-0.00595158709268521,0.0996343496519449,0.000719577469800101,96.6207802726549,8.11608030315954,0,0.0744603147142595,1.0049923445489,1.0722557633194,0.00837384969409095,0.124490159518895,0,0.0126886157008113,0.00125767188317098,-8.62181123427091,-0.0429531806070996,11.7136027988719,0,0,0.465902897891625,0.106615502366153,0.105675389450088,0.114282030727886,-1.75464205236292,3.42846092183658e-05,1.75464205236292,13.0620183022225,10.5373547194626,0.00816225332864613,0.0100286449743315,530.397460716001,462.675631465609,0.148732141203588
-0.023995423880743,0.0980939413694498,0.000719691936789173,-36.0876735761155,-3.08081656499006,0,0.0743915748084289,1.00410722746086,-1.77023417608161,0.0082078244403665,0.122319385887543,0,0.0143879309684989,0.00127505558313244,3.39863053537527,0.0347673999229289,11.7135881101994,0,0,0.465900769802839,0.106615502366153,0.105675389450088,0.115547672216726,-1.10903512824205,3.46643016650179e-05,1.10903512824205,13.0620198988348,10.537335884335,0.00816225233094792,0.0100286629001916,530.572504845713,462.824367585378,0.148736119769559
-0.000890017695327365,0.100012177384712,0.000720872325248728,46.2108123708312,3.83647203052528,0,0.0744083843736408,1.00433713222486,0.459809527994118,0.00831516251191406,0.123711428779657,0,0.0122901689533512,0.00126182161590507,-4.19552403029543,-0.0264679344547387,11.713572220251,0,0,0.46589864261679,0.106615502366153,0.105675389450088,0.11592964606805,-1.34771606816892,3.47788938204149e-05,1.34771606816892,13.0620197934224,10.5373162806322,0.00816225239681849,0.0100286815575918,530.747547271243,462.973101318008,0.148733732629976
-0.00413820395422596,0.0997288939613473,0.000721370180041733,-6.49637251779718,-0.566566846730275,0,0.0743499313646203,1.00358470592917,-1.50485259138839,0.00818146116673734,0.121957199255379,0,0.0127036089680509,0.00127596183138444,0.826880029399317,0.0282804309587321,11.7135568178009,0,0,0.465896517106791,0.106615502366153,0.105675389450088,0.116221993340943,-1.05652149298621,3.48665980022828e-05,1.05652149298621,13.0620203714338,10.5372969857552,0.00816225203562817,0.0100286999211415,530.922590719282,463.121836482922,0.148735164913726
0.0085419397063912,0.100771702322795,0.000722283288975547,25.3602873212343,2.08561672289522,0,0.0743412228204745,1.00348525927047,-0.198893317387642,0.00821205129597329,0.122358469946291,0,0.0115660338545105,0.00127197623159942,-2.27515022708066,-0.00797119957004343,11.7143809705972,0,0,0.46589439280683,0.106624894179145,0.10568109807149,0.117302274194918,-1.11188888090067,3.51906822584753e-05,1.11188888090067,13.0631708101309,10.5378465645724,0.00816225216135534,0.0100287186213912,531.097633553816,463.270570788465,0.148734305543476
-0.0432555791348274,0.0963375230030738,0.000721541590410664,-103.595037682437,-8.86835863944236,0,0.0742907328782138,1.00283766993915,-1.29517866264689,0.00810596515992382,0.120966621106056,0,0.0160990378801652,0.00128374247108854,9.06600805130925,0.0235324789782335,11.714052304031,5.77720366897648,67.6763647231225,0.465892278408253,0.106621372249273,0.105678957338464,5.89495260042305,4.81307369691304,0.00176848578012692,0.964129972063443,13.0627423522347,10.5376149412616,0.00816225026676979,0.0100287359072747,531.272708072585,463.419348595848,0.148777807382055
0.00183298973096741,0.100125539089421,0.000723292307157444,90.1771377315897,7.57603217269491,0,0.0743185963060052,1.00321138813501,0.747436391725651,0.00824646383018562,0.122789400199332,0,0.0120919931238063,0.00126628478481909,-8.01408951271776,-0.0349153725388901,11.7142202626108,0,0,0.465890157122256,0.106623446591446,0.105680193309435,0.115308970893916,-1.60905292620763,3.45926912681747e-05,1.60905292620763,13.0629958190704,10.5377183420771,0.0081622506864611,0.0100287547910114,531.447751837281,463.568084182292,0.148735586444142
-0.071404270888881,0.0938711383506839,0.000722002543628123,-146.474521239697,-12.5088014774746,0,0.0742518056086496,1.00235254738121,-1.71768150759795,0.00808948527471887,0.120737508718607,0,0.0185065591799918,0.0012837679014008,12.8291321123711,0.034966233163411,11.7141386022846,6.04385969883373,70.7991037484549,0.465888044094215,0.106622668713131,0.105679729820321,6.1605808763495,5.01292400296278,0.00184817426290485,1.03093569587095,13.062905014237,10.5376546485808,0.00816224787648113,0.0100287714244415,531.622820834644,463.716854595539,0.148770413247795
-0.0107500104255219,0.0989657177651844,0.000724161310384702,121.308520926718,10.1891588290008,0,0.0743227479107115,1.00327828418701,1.85147361159884,0.00836069947772567,0.124235064901328,0,0.013047975509001,0.0012522476361506,-10.9171673419816,-0.0630405305003881,11.7141224314981,0,0,0.465885927595037,0.106622668713131,0.105679729820321,0.113302115603065,-2.01230504659934,3.39906346809194e-05,2.01230504659934,13.0629044416482,10.5376348787683,0.00816224823425855,0.0100287902395678,531.797872149832,463.865600552354,0.148745956814449
-0.0358798966394681,0.0968278950000792,0.000724104454821448,-50.2597724278925,-4.27564553021025,0,0.0742403666280878,1.0022182214465,-2.12012548101341,0.0081515720613942,0.121510188612263,0,0.0153972850595288,0.00127393075459345,4.69861910105556,0.0433662368857041,11.714108219491,0,0,0.46588381537852,0.106622668713131,0.105679729820321,0.114532823134706,-1.15730081508338,3.43598469404117e-05,1.15730081508338,13.0629066205134,10.5376163562269,0.00816224687281275,0.0100288078677178,531.972934074325,464.014361183028,0.148760630674457
-0.00755984313594911,0.0991787192285194,0.000725433284547571,56.6401070070381,4.70164845688033,0,0.0742783784786365,1.00272215768955,1.00787248608593,0.00832452167291985,0.123748913480727,0,0.0127885595359113,0.00125356330769431,-5.21745104723498,-0.0407348937982811,11.714092484356,0,0,0.465881702791666,0.106622668713131,0.105679729820321,0.114820109829449,-1.49892474162603,3.44460329488346e-05,1.49892474162603,13.0629066454543,10.5375968626811,0.00816224685722865,0.0100288264200527,532.147989633235,464.163113009387,0.148751826358452
-0.0135767010318801,0.0986634447390534,0.000725871425592994,-12.033715791862,-1.03054897893201,0,0.0742131298610874,1.00188195428897,-1.68040680114501,0.00816720195485773,0.121688397208375,0,0.0134559996215648,0.00126963436738688,1.33488017130694,0.032142119385135,11.7140774272214,0,0,0.465879592623274,0.106622668713131,0.105679729820321,0.114818118522109,-1.12224403564628,3.44454355566327e-05,1.12224403564628,13.0629076194382,10.5375777994423,0.00816224624864307,0.0100288445629235,532.323049011495,464.311870118335,0.148757108948055
0.00142099979274234,0.099896262567403,0.000726857686106657,29.9954016492449,2.46563565669919,0,0.0742175256021698,1.00195238649562,0.140864413290572,0.00823785725095301,0.122607854762001,0,0.0120840278551057,0.00126103401705322,-2.74394353291814,-0.0172007006673141,11.7142046769815,0,0,0.465877483198438,0.106624279564358,0.105680688341863,0.115885535389832,-1.21438464383373,3.47656606169497e-05,1.21438464383373,13.0631049759045,10.5376538734112,0.00816224624704707,0.010028863123747,532.498106098145,464.460624057729,0.148753939394293
